season,team_alias,team_basket,player_full_name,event_coord_x,event_coord_y,event_type,type,shot_made,shot_type,shot_subtype,three_point_shot,points_scored
2017,UNC,left,Joel Berry II,237.0,368.0,twopointmiss,fieldgoal,false,jump shot,,false,
2014,UNC,left,Marcus Paige,182.0,421.0,twopointmiss,fieldgoal,false,jump shot,,false,
2017,UNC,left,Shea Rush,160.0,194.0,twopointmiss,fieldgoal,false,jump shot,,false,
2014,UNC,right,J.P. Tokoto,1010.0,362.0,twopointmiss,fieldgoal,false,jump shot,,false,
2015,UNC,left,Brice Johnson,74.0,274.0,twopointmiss,fieldgoal,false,dunk,,false,
2016,UNC,left,Brandon Robinson,67.0,286.0,twopointmiss,fieldgoal,false,layup,,false,
2016,UNC,left,Theo Pinson,144.0,270.0,twopointmiss,fieldgoal,false,layup,,false,
2014,UNC,left,Nate Britt,82.0,356.0,twopointmiss,fieldgoal,false,layup,,false,
2016,UNC,left,Isaiah Hicks,110.0,308.0,twopointmiss,fieldgoal,false,layup,,false,
2017,UNC,left,Luke Maye,74.0,322.0,twopointmiss,fieldgoal,false,layup,reverse,false,
2015,UNC,left,Joel Berry II,64.0,324.0,twopointmiss,fieldgoal,false,layup,,false,
2014,UNC,left,Marcus Paige,78.0,297.0,twopointmiss,fieldgoal,false,layup,,false,
2015,UNC,left,Nate Britt,147.0,274.0,twopointmiss,fieldgoal,false,jump shot,,false,
2015,UNC,right,Theo Pinson,1050.0,154.0,twopointmiss,fieldgoal,false,jump shot,,false,
2015,UNC,right,Joel Berry II,1016.0,238.0,twopointmiss,fieldgoal,false,jump shot,,false,
2016,UNC,left,Tony Bradley,158.0,294.0,twopointmiss,fieldgoal,false,jump shot,,false,
2015,UNC,left,Brice Johnson,290.0,287.0,twopointmiss,fieldgoal,false,jump shot,,false,
2016,UNC,right,Isaiah Hicks,1030.0,259.0,twopointmiss,fieldgoal,false,layup,,false,
2015,UNC,right,Justin Jackson,983.0,352.0,twopointmiss,fieldgoal,false,jump shot,,false,
2015,UNC,right,Joel James,1023.0,197.0,twopointmiss,fieldgoal,false,jump shot,,false,
2014,UNC,right,Kennedy Meeks,976.0,288.0,twopointmiss,fieldgoal,false,jump shot,,false,
2017,UNC,left,Luke Maye,282.0,382.0,twopointmiss,fieldgoal,false,jump shot,,false,
2017,UNC,right,Brandon Robinson,1048.0,404.0,twopointmiss,fieldgoal,false,jump shot,,false,
2017,UNC,left,Cameron Johnson,103.0,315.0,twopointmiss,fieldgoal,false,layup,,false,
2017,UNC,left,Luke Maye,140.0,260.0,twopointmiss,fieldgoal,false,layup,,false,
2017,UNC,left,Joel Berry II,218.0,149.0,twopointmiss,fieldgoal,false,jump shot,,false,
2017,UNC,left,Sterling Manley,91.0,272.0,twopointmiss,fieldgoal,false,dunk,,false,
2017,UNC,right,Theo Pinson,990.0,307.0,twopointmiss,fieldgoal,false,jump shot,,false,
2017,UNC,left,Luke Maye,229.0,379.0,twopointmiss,fieldgoal,false,jump shot,,false,
2017,UNC,right,Joel Berry II,1040.0,435.0,twopointmiss,fieldgoal,false,jump shot,floating,false,
2017,UNC,left,Luke Maye,202.0,328.0,twopointmiss,fieldgoal,false,jump shot,turnaround,false,
2017,UNC,left,Jalek Felton,202.0,424.0,twopointmiss,fieldgoal,false,jump shot,,false,
2017,UNC,left,Luke Maye,82.0,320.0,twopointmiss,fieldgoal,false,layup,,false,
2017,UNC,right,Seventh Woods,1064.0,408.0,twopointmiss,fieldgoal,false,jump shot,,false,
2017,UNC,right,Theo Pinson,995.0,198.0,twopointmiss,fieldgoal,false,jump shot,floating,false,
2017,UNC,right,Theo Pinson,1038.0,257.0,twopointmiss,fieldgoal,false,layup,,false,
2017,UNC,right,Luke Maye,1068.0,126.0,twopointmiss,fieldgoal,false,jump shot,,false,
2017,UNC,right,Luke Maye,1030.0,311.0,twopointmiss,fieldgoal,false,jump shot,fadeaway,false,
2017,UNC,left,Joel Berry II,115.0,241.0,twopointmiss,fieldgoal,false,layup,,false,
2017,UNC,left,Brandon Robinson,71.0,262.0,twopointmiss,fieldgoal,false,layup,,false,
2017,UNC,left,Brandon Huffman,115.0,246.0,twopointmiss,fieldgoal,false,layup,,false,
2017,UNC,left,Cameron Johnson,88.0,263.0,twopointmiss,fieldgoal,false,layup,,false,
2017,UNC,left,Sterling Manley,84.0,445.0,twopointmiss,fieldgoal,false,jump shot,fadeaway,false,
2017,UNC,left,Sterling Manley,139.0,351.0,twopointmiss,fieldgoal,false,hook shot,turnaround,false,
2014,UNC,left,Brice Johnson,144.0,173.0,twopointmiss,fieldgoal,false,jump shot,,false,
2016,UNC,right,Justin Jackson,997.0,257.0,twopointmiss,fieldgoal,false,layup,,false,
2016,UNC,left,Joel Berry II,136.0,264.0,twopointmiss,fieldgoal,false,layup,,false,
2016,UNC,right,Tony Bradley,1027.0,411.0,twopointmiss,fieldgoal,false,jump shot,,false,
2014,UNC,left,Brice Johnson,70.0,322.0,twopointmiss,fieldgoal,false,layup,,false,
2014,UNC,right,Kennedy Meeks,1021.0,231.0,twopointmiss,fieldgoal,false,jump shot,,false,
2015,UNC,right,Joel James,989.0,245.0,twopointmiss,fieldgoal,false,jump shot,,false,
2015,UNC,left,Justin Jackson,157.0,143.0,twopointmiss,fieldgoal,false,jump shot,,false,
2017,UNC,left,Luke Maye,84.0,324.0,twopointmiss,fieldgoal,false,layup,,false,
2014,UNC,left,Kennedy Meeks,150.0,221.0,twopointmiss,fieldgoal,false,jump shot,,false,
2014,UNC,right,Kennedy Meeks,1059.0,356.0,twopointmiss,fieldgoal,false,jump shot,,false,
2017,UNC,left,Joel Berry II,168.0,106.0,twopointmiss,fieldgoal,false,jump shot,,false,
2016,UNC,left,Justin Jackson,118.0,331.0,twopointmiss,fieldgoal,false,jump shot,,false,
2016,UNC,left,Isaiah Hicks,167.0,246.0,twopointmiss,fieldgoal,false,jump shot,fadeaway,false,
2016,UNC,right,Justin Jackson,986.0,342.0,twopointmiss,fieldgoal,false,layup,,false,
2016,UNC,right,Kennedy Meeks,958.0,293.0,twopointmiss,fieldgoal,false,hook shot,,false,
2016,UNC,left,Isaiah Hicks,87.0,259.0,twopointmiss,fieldgoal,false,layup,,false,
2016,UNC,right,Tony Bradley,989.0,156.0,twopointmiss,fieldgoal,false,jump shot,,false,
2016,UNC,left,Nate Britt,78.0,324.0,twopointmiss,fieldgoal,false,layup,,false,
2016,UNC,right,Justin Jackson,1079.0,438.0,twopointmiss,fieldgoal,false,jump shot,,false,
2016,UNC,left,Isaiah Hicks,154.0,242.0,twopointmiss,fieldgoal,false,jump shot,,false,
2016,UNC,left,Tony Bradley,126.0,365.0,twopointmiss,fieldgoal,false,hook shot,,false,
2016,UNC,left,Isaiah Hicks,146.0,197.0,twopointmiss,fieldgoal,false,jump shot,,false,
2016,UNC,right,Tony Bradley,985.0,248.0,twopointmiss,fieldgoal,false,jump shot,,false,
2016,UNC,left,Joel Berry II,99.0,273.0,twopointmiss,fieldgoal,false,layup,,false,
2016,UNC,right,Kennedy Meeks,989.0,352.0,twopointmiss,fieldgoal,false,hook shot,,false,
2017,UNC,right,Luke Maye,952.0,147.0,twopointmiss,fieldgoal,false,jump shot,,false,
2017,UNC,right,Luke Maye,954.0,296.0,twopointmiss,fieldgoal,false,jump shot,floating,false,
2017,UNC,right,Kenny Williams,985.0,238.0,twopointmiss,fieldgoal,false,jump shot,floating,false,
2017,UNC,left,Luke Maye,202.0,152.0,twopointmiss,fieldgoal,false,jump shot,,false,
2017,UNC,right,Garrison Brooks,1041.0,322.0,twopointmiss,fieldgoal,false,layup,,false,
2017,UNC,right,Sterling Manley,1072.0,324.0,twopointmiss,fieldgoal,false,layup,,false,
2016,UNC,right,Joel Berry II,1020.0,246.0,twopointmiss,fieldgoal,false,layup,,false,
2016,UNC,left,Isaiah Hicks,101.0,255.0,twopointmiss,fieldgoal,false,layup,,false,
2017,UNC,right,Joel Berry II,968.0,441.0,twopointmiss,fieldgoal,false,jump shot,pullup,false,
2017,UNC,right,Sterling Manley,1021.0,293.0,twopointmiss,fieldgoal,false,tip shot,,false,
2016,UNC,right,Justin Jackson,962.0,115.0,twopointmiss,fieldgoal,false,jump shot,,false,
2016,UNC,right,Seventh Woods,1002.0,260.0,twopointmiss,fieldgoal,false,jump shot,,false,
2015,UNC,left,Joel Berry II,99.0,287.0,twopointmiss,fieldgoal,false,layup,,false,
2016,UNC,left,Joel Berry II,130.0,215.0,twopointmiss,fieldgoal,false,jump shot,,false,
2017,UNC,right,Joel Berry II,1016.0,339.0,twopointmiss,fieldgoal,false,layup,,false,
2017,UNC,left,Luke Maye,130.0,132.0,twopointmiss,fieldgoal,false,jump shot,,false,
2017,UNC,left,Theo Pinson,84.0,108.0,twopointmiss,fieldgoal,false,jump shot,,false,
2014,UNC,left,Nate Britt,108.0,274.0,twopointmiss,fieldgoal,false,layup,,false,
2017,UNC,left,Cameron Johnson,154.0,160.0,twopointmiss,fieldgoal,false,jump shot,,false,
2015,UNC,left,Brice Johnson,208.0,304.0,twopointmiss,fieldgoal,false,jump shot,,false,
2016,UNC,left,Theo Pinson,74.0,322.0,twopointmiss,fieldgoal,false,layup,,false,
2015,UNC,right,Isaiah Hicks,900.0,372.0,twopointmiss,fieldgoal,false,jump shot,,false,
2017,UNC,right,Luke Maye,890.0,305.0,twopointmiss,fieldgoal,false,jump shot,,false,
2017,UNC,right,Theo Pinson,993.0,392.0,twopointmiss,fieldgoal,false,jump shot,,false,
2017,UNC,left,Theo Pinson,91.0,427.0,twopointmiss,fieldgoal,false,jump shot,,false,
2017,UNC,right,Seventh Woods,1021.0,242.0,twopointmiss,fieldgoal,false,layup,,false,
2017,UNC,left,Sterling Manley,98.0,346.0,twopointmiss,fieldgoal,false,layup,,false,
2017,UNC,right,Cameron Johnson,948.0,283.0,twopointmiss,fieldgoal,false,jump shot,,false,
2017,UNC,right,Luke Maye,945.0,359.0,twopointmiss,fieldgoal,false,jump shot,,false,
2016,UNC,left,Luke Maye,246.0,338.0,twopointmiss,fieldgoal,false,jump shot,,false,
2014,UNC,left,J.P. Tokoto,108.0,320.0,twopointmiss,fieldgoal,false,jump shot,,false,
2016,UNC,left,Isaiah Hicks,78.0,273.0,twopointmiss,fieldgoal,false,layup,,false,
2014,UNC,left,Justin Jackson,158.0,290.0,twopointmiss,fieldgoal,false,jump shot,,false,
2015,UNC,left,Marcus Paige,98.0,277.0,twopointmiss,fieldgoal,false,layup,,false,
2015,UNC,left,Marcus Paige,51.0,84.0,twopointmiss,fieldgoal,false,jump shot,,false,
2015,UNC,right,Theo Pinson,1045.0,259.0,twopointmiss,fieldgoal,false,layup,,false,
2015,UNC,left,Justin Jackson,149.0,279.0,twopointmiss,fieldgoal,false,jump shot,,false,
2016,UNC,right,Luke Maye,1031.0,368.0,twopointmiss,fieldgoal,false,layup,,false,
2016,UNC,right,Luke Maye,978.0,245.0,twopointmiss,fieldgoal,false,layup,,false,
2017,UNC,right,Kenny Williams,1051.0,334.0,twopointmiss,fieldgoal,false,layup,,false,
2017,UNC,right,Brandon Robinson,1054.0,280.0,twopointmiss,fieldgoal,false,layup,,false,
2017,UNC,right,Brandon Robinson,1052.0,320.0,twopointmiss,fieldgoal,false,layup,,false,
2017,UNC,right,Kenny Williams,1068.0,298.0,twopointmiss,fieldgoal,false,layup,,false,
2017,UNC,right,Luke Maye,1066.0,373.0,twopointmiss,fieldgoal,false,jump shot,,false,
2017,UNC,right,Luke Maye,1055.0,266.0,twopointmiss,fieldgoal,false,layup,,false,
2017,UNC,left,Seventh Woods,74.0,318.0,twopointmiss,fieldgoal,false,layup,,false,
2017,UNC,left,Joel Berry II,106.0,262.0,twopointmiss,fieldgoal,false,layup,,false,
2016,UNC,left,Tony Bradley,101.0,311.0,twopointmiss,fieldgoal,false,jump shot,,false,
2014,UNC,right,Kennedy Meeks,1028.0,332.0,twopointmiss,fieldgoal,false,layup,,false,
2014,UNC,right,J.P. Tokoto,868.0,303.0,twopointmiss,fieldgoal,false,jump shot,,false,
2014,UNC,right,Isaiah Hicks,1002.0,468.0,twopointmiss,fieldgoal,false,jump shot,,false,
2014,UNC,right,Isaiah Hicks,1016.0,392.0,twopointmiss,fieldgoal,false,jump shot,,false,
2016,UNC,left,Luke Maye,89.0,256.0,twopointmiss,fieldgoal,false,jump shot,,false,
2014,UNC,right,Brice Johnson,1045.0,384.0,twopointmiss,fieldgoal,false,jump shot,,false,
2014,UNC,left,Kennedy Meeks,126.0,286.0,twopointmiss,fieldgoal,false,layup,,false,
2014,UNC,right,Marcus Paige,1045.0,256.0,twopointmiss,fieldgoal,false,layup,,false,
2014,UNC,left,Nate Britt,181.0,200.0,twopointmiss,fieldgoal,false,jump shot,,false,
2014,UNC,left,Justin Jackson,74.0,324.0,twopointmiss,fieldgoal,false,layup,,false,
2014,UNC,right,Marcus Paige,949.0,279.0,twopointmiss,fieldgoal,false,jump shot,,false,
2014,UNC,left,Brice Johnson,153.0,152.0,twopointmiss,fieldgoal,false,jump shot,,false,
2017,UNC,right,Luke Maye,1044.0,281.0,twopointmiss,fieldgoal,false,layup,,false,
2017,UNC,left,Kenny Williams,96.0,314.0,twopointmiss,fieldgoal,false,layup,driving,false,
2017,UNC,right,Joel Berry II,1045.0,246.0,twopointmiss,fieldgoal,false,layup,,false,
2017,UNC,left,Joel Berry II,102.0,262.0,twopointmiss,fieldgoal,false,layup,,false,
2017,UNC,right,Cameron Johnson,1061.0,329.0,twopointmiss,fieldgoal,false,dunk,,false,
2017,UNC,right,Luke Maye,1050.0,348.0,twopointmiss,fieldgoal,false,layup,putback,false,
2017,UNC,right,Cameron Johnson,1051.0,321.0,twopointmiss,fieldgoal,false,dunk,,false,
2017,UNC,right,Luke Maye,1033.0,216.0,twopointmiss,fieldgoal,false,jump shot,,false,
2016,UNC,left,Theo Pinson,71.0,291.0,twopointmiss,fieldgoal,false,layup,,false,
2016,UNC,left,Joel Berry II,271.0,249.0,twopointmiss,fieldgoal,false,jump shot,,false,
2016,UNC,right,Joel Berry II,1050.0,394.0,twopointmiss,fieldgoal,false,jump shot,,false,
2016,UNC,right,Kennedy Meeks,972.0,235.0,twopointmiss,fieldgoal,false,jump shot,fadeaway,false,
2014,UNC,left,Theo Pinson,154.0,351.0,twopointmiss,fieldgoal,false,jump shot,,false,
2014,UNC,left,Marcus Paige,185.0,307.0,twopointmiss,fieldgoal,false,jump shot,,false,
2014,UNC,right,J.P. Tokoto,1047.0,425.0,twopointmiss,fieldgoal,false,jump shot,,false,
2014,UNC,right,Kennedy Meeks,1041.0,329.0,twopointmiss,fieldgoal,false,layup,,false,
2017,UNC,right,Luke Maye,1011.0,314.0,twopointmiss,fieldgoal,false,layup,,false,
2017,UNC,right,Garrison Brooks,1023.0,300.0,twopointmiss,fieldgoal,false,layup,,false,
2016,UNC,right,Justin Jackson,1030.0,257.0,twopointmiss,fieldgoal,false,layup,,false,
2017,UNC,right,Kenny Williams,927.0,336.0,twopointmiss,fieldgoal,false,jump shot,fadeaway,false,
2014,UNC,left,Kennedy Meeks,85.0,345.0,twopointmiss,fieldgoal,false,jump shot,,false,
2015,UNC,right,Kennedy Meeks,976.0,291.0,twopointmiss,fieldgoal,false,jump shot,,false,
2016,UNC,right,Kennedy Meeks,1059.0,205.0,twopointmiss,fieldgoal,false,jump shot,,false,
2015,UNC,left,Brice Johnson,213.0,393.0,twopointmiss,fieldgoal,false,jump shot,,false,
2015,UNC,left,Justin Jackson,78.0,281.0,twopointmiss,fieldgoal,false,layup,,false,
2015,UNC,left,Marcus Paige,82.0,273.0,twopointmiss,fieldgoal,false,layup,,false,
2017,UNC,left,Kenny Williams,120.0,279.0,twopointmiss,fieldgoal,false,layup,,false,
2015,UNC,right,Justin Jackson,1054.0,318.0,twopointmiss,fieldgoal,false,layup,,false,
2016,UNC,right,Theo Pinson,1017.0,407.0,twopointmiss,fieldgoal,false,jump shot,pullup,false,
2016,UNC,left,Luke Maye,101.0,387.0,twopointmiss,fieldgoal,false,hook shot,,false,
2014,UNC,left,Kennedy Meeks,123.0,368.0,twopointmiss,fieldgoal,false,layup,,false,
2017,UNC,right,Kenny Williams,1037.0,288.0,twopointmiss,fieldgoal,false,layup,,false,
2017,UNC,left,Luke Maye,81.0,344.0,twopointmiss,fieldgoal,false,jump shot,,false,
2017,UNC,left,Brandon Robinson,96.0,279.0,twopointmiss,fieldgoal,false,layup,,false,
2017,UNC,left,Luke Maye,147.0,305.0,twopointmiss,fieldgoal,false,jump shot,,false,
2017,UNC,left,Seventh Woods,199.0,225.0,twopointmiss,fieldgoal,false,jump shot,,false,
2017,UNC,left,Brandon Huffman,110.0,256.0,twopointmiss,fieldgoal,false,layup,,false,
2017,UNC,right,Kenny Williams,1058.0,318.0,twopointmiss,fieldgoal,false,layup,,false,
2017,UNC,right,Sterling Manley,1000.0,248.0,twopointmiss,fieldgoal,false,jump shot,,false,
2017,UNC,left,Joel Berry II,94.0,283.0,twopointmiss,fieldgoal,false,layup,,false,
2017,UNC,right,Kenny Williams,1030.0,288.0,twopointmiss,fieldgoal,false,layup,,false,
2017,UNC,left,Brandon Huffman,189.0,191.0,twopointmiss,fieldgoal,false,jump shot,,false,
2015,UNC,right,Kennedy Meeks,1050.0,457.0,twopointmiss,fieldgoal,false,jump shot,,false,
2015,UNC,right,Brice Johnson,927.0,202.0,twopointmiss,fieldgoal,false,jump shot,,false,
2015,UNC,left,Marcus Paige,116.0,294.0,twopointmiss,fieldgoal,false,layup,,false,
2015,UNC,left,Joel Berry II,201.0,161.0,twopointmiss,fieldgoal,false,jump shot,,false,
2017,UNC,right,Cameron Johnson,1041.0,352.0,twopointmiss,fieldgoal,false,layup,,false,
2017,UNC,right,Theo Pinson,1038.0,235.0,twopointmiss,fieldgoal,false,layup,,false,
2017,UNC,right,Kenny Williams,1074.0,105.0,twopointmiss,fieldgoal,false,jump shot,,false,
2017,UNC,right,Kenny Williams,1014.0,201.0,twopointmiss,fieldgoal,false,jump shot,,false,
2017,UNC,right,Theo Pinson,982.0,310.0,twopointmiss,fieldgoal,false,jump shot,,false,
2016,UNC,left,Nate Britt,125.0,242.0,twopointmiss,fieldgoal,false,jump shot,,false,
2016,UNC,right,Kennedy Meeks,965.0,344.0,twopointmiss,fieldgoal,false,jump shot,,false,
2015,UNC,right,Brice Johnson,1042.0,168.0,twopointmiss,fieldgoal,false,jump shot,,false,
2015,UNC,right,Kennedy Meeks,1037.0,389.0,twopointmiss,fieldgoal,false,jump shot,,false,
2015,UNC,right,Justin Jackson,1041.0,334.0,twopointmiss,fieldgoal,false,jump shot,,false,
2015,UNC,right,Isaiah Hicks,954.0,431.0,twopointmiss,fieldgoal,false,jump shot,,false,
2015,UNC,right,Isaiah Hicks,1042.0,283.0,twopointmiss,fieldgoal,false,layup,,false,
2015,UNC,left,Luke Maye,173.0,293.0,twopointmiss,fieldgoal,false,jump shot,,false,
2015,UNC,right,Brice Johnson,985.0,222.0,twopointmiss,fieldgoal,false,jump shot,,false,
2014,UNC,right,Kennedy Meeks,976.0,290.0,twopointmiss,fieldgoal,false,jump shot,,false,
2014,UNC,right,Justin Jackson,1054.0,383.0,twopointmiss,fieldgoal,false,jump shot,,false,
2014,UNC,left,Justin Jackson,132.0,144.0,twopointmiss,fieldgoal,false,jump shot,,false,
2014,UNC,left,J.P. Tokoto,164.0,214.0,twopointmiss,fieldgoal,false,jump shot,,false,
2014,UNC,left,Theo Pinson,70.0,311.0,twopointmiss,fieldgoal,false,layup,,false,
2014,UNC,right,Justin Jackson,1059.0,387.0,twopointmiss,fieldgoal,false,jump shot,,false,
2014,UNC,right,Isaiah Hicks,1059.0,360.0,twopointmiss,fieldgoal,false,layup,,false,
2016,UNC,left,Isaiah Hicks,92.0,355.0,twopointmiss,fieldgoal,false,jump shot,,false,
2016,UNC,right,Justin Jackson,1003.0,279.0,twopointmiss,fieldgoal,false,layup,,false,
2016,UNC,right,Brandon Robinson,906.0,167.0,twopointmiss,fieldgoal,false,jump shot,,false,
2016,UNC,left,Joel Berry II,72.0,420.0,twopointmiss,fieldgoal,false,jump shot,,false,
2015,UNC,right,Brice Johnson,1023.0,166.0,twopointmiss,fieldgoal,false,jump shot,,false,
2015,UNC,right,Marcus Paige,1040.0,320.0,twopointmiss,fieldgoal,false,layup,,false,
2015,UNC,left,Joel James,129.0,322.0,twopointmiss,fieldgoal,false,jump shot,,false,
2015,UNC,right,Nate Britt,1003.0,301.0,twopointmiss,fieldgoal,false,jump shot,,false,
2015,UNC,left,Nate Britt,301.0,306.0,twopointmiss,fieldgoal,false,jump shot,,false,
2015,UNC,left,Isaiah Hicks,134.0,259.0,twopointmiss,fieldgoal,false,jump shot,,false,
2015,UNC,left,Kennedy Meeks,102.0,170.0,twopointmiss,fieldgoal,false,jump shot,,false,
2015,UNC,right,Joel James,1050.0,328.0,twopointmiss,fieldgoal,false,layup,,false,
2017,UNC,right,Luke Maye,1038.0,273.0,twopointmiss,fieldgoal,false,layup,,false,
2015,UNC,left,Marcus Paige,72.0,335.0,twopointmiss,fieldgoal,false,layup,,false,
2015,UNC,left,Marcus Paige,89.0,315.0,twopointmiss,fieldgoal,false,layup,,false,
2016,UNC,left,Joel Berry II,74.0,312.0,twopointmiss,fieldgoal,false,layup,,false,
2017,UNC,right,Joel Berry II,973.0,191.0,twopointmiss,fieldgoal,false,jump shot,,false,
2017,UNC,left,Luke Maye,150.0,373.0,twopointmiss,fieldgoal,false,jump shot,,false,
2017,UNC,right,Seventh Woods,1044.0,341.0,twopointmiss,fieldgoal,false,layup,,false,
2017,UNC,left,Theo Pinson,161.0,142.0,twopointmiss,fieldgoal,false,jump shot,,false,
2017,UNC,left,Theo Pinson,125.0,287.0,twopointmiss,fieldgoal,false,jump shot,floating,false,
2017,UNC,left,Cameron Johnson,115.0,290.0,twopointmiss,fieldgoal,false,jump shot,,false,
2017,UNC,left,Luke Maye,101.0,274.0,twopointmiss,fieldgoal,false,layup,,false,
2017,UNC,left,Garrison Brooks,134.0,211.0,twopointmiss,fieldgoal,false,jump shot,,false,
2017,UNC,left,Joel Berry II,218.0,396.0,twopointmiss,fieldgoal,false,jump shot,pullup,false,
2016,UNC,left,Kennedy Meeks,101.0,288.0,twopointmiss,fieldgoal,false,layup,,false,
2017,UNC,right,Joel Berry II,1058.0,280.0,twopointmiss,fieldgoal,false,layup,driving,false,
2017,UNC,left,Sterling Manley,79.0,322.0,twopointmiss,fieldgoal,false,layup,,false,
2017,UNC,right,Luke Maye,1003.0,396.0,twopointmiss,fieldgoal,false,jump shot,fadeaway,false,
2017,UNC,left,Luke Maye,102.0,301.0,twopointmiss,fieldgoal,false,layup,,false,
2017,UNC,right,Garrison Brooks,1028.0,325.0,twopointmiss,fieldgoal,false,layup,,false,
2017,UNC,right,Luke Maye,930.0,363.0,twopointmiss,fieldgoal,false,jump shot,,false,
2017,UNC,left,Sterling Manley,143.0,428.0,twopointmiss,fieldgoal,false,jump shot,turnaround,false,
2017,UNC,right,Luke Maye,1057.0,166.0,twopointmiss,fieldgoal,false,jump shot,,false,
2017,UNC,left,Luke Maye,251.0,280.0,twopointmiss,fieldgoal,false,jump shot,,false,
2017,UNC,right,Luke Maye,1038.0,267.0,twopointmiss,fieldgoal,false,layup,,false,
2014,UNC,left,Marcus Paige,191.0,231.0,twopointmiss,fieldgoal,false,layup,,false,
2017,UNC,left,Luke Maye,77.0,274.0,twopointmiss,fieldgoal,false,layup,,false,
2015,UNC,left,Isaiah Hicks,81.0,259.0,twopointmiss,fieldgoal,false,layup,,false,
2015,UNC,right,Marcus Paige,1006.0,109.0,twopointmiss,fieldgoal,false,jump shot,,false,
2017,UNC,right,Cameron Johnson,1006.0,451.0,twopointmiss,fieldgoal,false,jump shot,,false,
2017,UNC,left,Theo Pinson,81.0,262.0,twopointmiss,fieldgoal,false,layup,,false,
2017,UNC,right,Joel Berry II,1044.0,263.0,twopointmiss,fieldgoal,false,layup,,false,
2015,UNC,right,Luke Maye,1047.0,260.0,twopointmiss,fieldgoal,false,layup,,false,
2015,UNC,left,Isaiah Hicks,77.0,325.0,twopointmiss,fieldgoal,false,layup,,false,
2015,UNC,right,Joel Berry II,1044.0,262.0,twopointmiss,fieldgoal,false,layup,,false,
2015,UNC,left,Joel Berry II,89.0,226.0,twopointmiss,fieldgoal,false,jump shot,,false,
2015,UNC,left,Joel Berry II,74.0,260.0,twopointmiss,fieldgoal,false,layup,,false,
2017,UNC,left,Joel Berry II,267.0,200.0,twopointmiss,fieldgoal,false,jump shot,,false,
